OBJECTID,EO_ID,ELCODE,Group,EO_NUM,SNAME,SCOMNAME,ELSUBID,ID_CONFIRM,LASTOBS,YEAR,SURVEYDATE,EORANK,GRANK,SRANK,USESA,SPROT,PBSSTATUS,EO_TRACK
12168,4151,PMCYP0Q0P0,Vascular Plants,7,Schoenoplectus fluviatilis,River Bulrush,15241,Y - Yes,9/10/1985,1985,9/10/1985,AB,G5,S3,,PR,PR,Y
12169,3694,PMCYP0Q0P0,Vascular Plants,2,Schoenoplectus fluviatilis,River Bulrush,15241,Y - Yes,8/27/1987,1987,8/27/1987,C,G5,S3,,PR,PR,Y
12170,1368,PMCYP0Q0P0,Vascular Plants,18,Schoenoplectus fluviatilis,River Bulrush,15241,Y - Yes,8/10/2005,2005,8/10/2005,B,G5,S3,,PR,PR,Y
12171,2714,PMCYP0Q0P0,Vascular Plants,511,Schoenoplectus fluviatilis,River Bulrush,15241,Y - Yes,10/23/2010,2010,10/23/2010,B,G5,S3,,PR,PR,Y
12172,2240,PMCYP0Q0P0,Vascular Plants,505,Schoenoplectus fluviatilis,River Bulrush,15241,Y - Yes,9/29/2011,2011,9/29/2011,E,G5,S3,,PR,PR,Y
12173,976,PMCYP0Q0P0,Vascular Plants,515,Schoenoplectus fluviatilis,River Bulrush,15241,Y - Yes,7/19/1995,1995,7/19/1995,BC,G5,S3,,PR,PR,Y
12174,5787,PMCYP0Q1G0,Vascular Plants,513,Schoenoplectus subterminalis,Water Bulrush,15252,Y - Yes,8/1/2012,2012,8/1/2012,AB,G5,S3,,N,PR,Y
12175,14071,PMCYP0Q1G0,Vascular Plants,1,Schoenoplectus subterminalis,Water Bulrush,15252,Y - Yes,1879,1879,1879,H,G5,S3,,N,PR,Y
12176,6499,PMCYP0Q1G0,Vascular Plants,507,Schoenoplectus subterminalis,Water Bulrush,15252,Y - Yes,8/3/1939,1939,8/20/1998,X,G5,S3,,N,PR,Y
12177,978,PMCYP0Q1G0,Vascular Plants,515,Schoenoplectus subterminalis,Water Bulrush,15252,Y - Yes,7/11/2002,2002,7/11/2002,B,G5,S3,,N,PR,Y
12178,14554,PMCYP0Q1G0,Vascular Plants,516,Schoenoplectus subterminalis,Water Bulrush,15252,Y - Yes,6/30/2004,2004,6/30/2004,B,G5,S3,,N,PR,Y
12179,13418,PMCYP0Q1G0,Vascular Plants,503,Schoenoplectus subterminalis,Water Bulrush,15252,Y - Yes,7/13/1936,1936,7/13/1936,H,G5,S3,,N,PR,Y
12180,10679,PMCYP0Q1G0,Vascular Plants,501,Schoenoplectus subterminalis,Water Bulrush,15252,Y - Yes,1861-09-24,1861,1861-09-24,H,G5,S3,,N,PR,Y
12181,10918,PMCYP0Q1G0,Vascular Plants,508,Schoenoplectus subterminalis,Water Bulrush,15252,Y - Yes,8/17/1980,1980,,H,G5,S3,,N,PR,Y
12182,11567,PMCYP0Q1G0,Vascular Plants,514,Schoenoplectus subterminalis,Water Bulrush,15252,Y - Yes,9/12/2001,2001,9/12/2001,C,G5,S3,,N,PR,Y
12183,8061,PMCYP0Q1G0,Vascular Plants,506,Schoenoplectus subterminalis,Water Bulrush,15252,Y - Yes,7/19/1952,1952,7/19/1952,H,G5,S3,,N,PR,Y
12184,4889,PMCYP0Q1G0,Vascular Plants,510,Schoenoplectus subterminalis,Water Bulrush,15252,Y - Yes,8/6/1913,1913,,H,G5,S3,,N,PR,Y
12185,4888,PMCYP0Q1G0,Vascular Plants,509,Schoenoplectus subterminalis,Water Bulrush,15252,Y - Yes,1896-08-26,1896,,H,G5,S3,,N,PR,Y
12186,4971,PMCYP0Q1G0,Vascular Plants,504,Schoenoplectus subterminalis,Water Bulrush,15252,Y - Yes,1858-08-21,1858,,H,G5,S3,,N,PR,Y
12187,3695,PMCYP0Q1G0,Vascular Plants,2,Schoenoplectus subterminalis,Water Bulrush,15252,Y - Yes,10/6/2000,2000,10/6/2000,D,G5,S3,,N,PR,Y
12188,1837,PMCYP0Q1G0,Vascular Plants,502,Schoenoplectus subterminalis,Water Bulrush,15252,Y - Yes,7/2/1950,1950,,H,G5,S3,,N,PR,Y
12189,2235,PMCYP0Q1G0,Vascular Plants,505,Schoenoplectus subterminalis,Water Bulrush,15252,Y - Yes,7/16/1920,1920,7/16/1920,H,G5,S3,,N,PR,Y
12190,14167,PPISO01210,Vascular Plants,3,Isoetes valida,Quillwort,15889,Y - Yes,9/5/1948,1948,,H,G4?,S1S3,,N,PR,Y
12191,4467,PPISO01210,Vascular Plants,4,Isoetes valida,Quillwort,15889,Y - Yes,7/4/1952,1952,,H,G4?,S1S3,,N,PR,Y
12192,2359,PPISO01210,Vascular Plants,2,Isoetes valida,Quillwort,15889,Y - Yes,5/28/1957,1957,,H,G4?,S1S3,,N,PR,Y
12193,2533,PPISO01210,Vascular Plants,504,Isoetes valida,Quillwort,15889,Y - Yes,7/30/1938,1938,,H,G4?,S1S3,,N,PR,Y
12194,13956,PPISO01210,Vascular Plants,507,Isoetes valida,Quillwort,15889,Y - Yes,7/22/1998,1998,7/22/1998,B,G4?,S1S3,,N,PR,Y
12195,13108,PPISO01210,Vascular Plants,5,Isoetes valida,Quillwort,15889,Y - Yes,9/11/1966,1966,,H,G4?,S1S3,,N,PR,Y
12196,12893,PPISO01210,Vascular Plants,505,Isoetes valida,Quillwort,15889,Y - Yes,8/24/1996,1996,8/24/1996,E,G4?,S1S3,,N,PR,Y
12197,10570,PPISO01210,Vascular Plants,1,Isoetes valida,Quillwort,15889,Y - Yes,10/18/1955,1955,,H,G4?,S1S3,,N,PR,Y
12198,7567,PPISO01210,Vascular Plants,6,Isoetes valida,Quillwort,15889,Y - Yes,1868-08-20,1868,,H,G4?,S1S3,,N,PR,Y
12199,6991,PPISO01210,Vascular Plants,501,Isoetes valida,Quillwort,15889,Y - Yes,1878-08-01,1878,,H,G4?,S1S3,,N,PR,Y
12200,5183,PPISO01210,Vascular Plants,506,Isoetes valida,Quillwort,15889,Y - Yes,7/6/1965,1965,,H,G4?,S1S3,,N,PR,Y
12201,3413,PPISO01210,Vascular Plants,7,Isoetes valida,Quillwort,15889,Y - Yes,8/16/1936,1936,,H,G4?,S1S3,,N,PR,Y
12202,4143,PPISO01210,Vascular Plants,502,Isoetes valida,Quillwort,15889,Y - Yes,8/2/1938,1938,,H,G4?,S1S3,,N,PR,Y
12203,4453,PPLYC02070,Vascular Plants,502,Huperzia selago,Mountain Clubmoss,15902,? - Questionable,1870-01-11,1870,6/20/1989,X,G5,SNA,,PX,DL,N
12204,7687,PDLNT020K0,Vascular Plants,1,Utricularia resupinata,Northeastern Bladderwort,14141,Y - Yes,1880-08---,1880,,H,G4,SX,,PX,PX,Y
12205,2068,PDLAM1U160,Vascular Plants,512,Scutellaria serrata,Showy Skullcap,14099,Y - Yes,1910-1930,1910,NONE,H,G4G5,S1,,PX,PE,Y
12206,11898,PDLAM1U160,Vascular Plants,505,Scutellaria serrata,Showy Skullcap,14099,? - Questionable,6/2/1910,1910,NONE,H,G4G5,S1,,PX,PE,Y
12207,12657,PDLAM1U160,Vascular Plants,518,Scutellaria serrata,Showy Skullcap,14099,Y - Yes,6/5/2017,2017,6/5/2017,B,G4G5,S1,,PX,PE,Y
12208,10241,PDLAM1U160,Vascular Plants,508,Scutellaria serrata,Showy Skullcap,14099,Y - Yes,1911,1911,NONE,H,G4G5,S1,,PX,PE,Y
12209,11247,PDLAM1U160,Vascular Plants,511,Scutellaria serrata,Showy Skullcap,14099,? - Questionable,2/25/1902,1902,NONE,H,G4G5,S1,,PX,PE,Y
12210,9341,PDLAM1U160,Vascular Plants,503,Scutellaria serrata,Showy Skullcap,14099,? - Questionable,1914,1914,6/23/1986,F,G4G5,S1,,PX,PE,Y
12211,6447,PDLAM1U160,Vascular Plants,513,Scutellaria serrata,Showy Skullcap,14099,Y - Yes,7/5/1960,1960,6/4/2001,H,G4G5,S1,,PX,PE,Y
12212,4368,PDLAM1U160,Vascular Plants,510,Scutellaria serrata,Showy Skullcap,14099,Y - Yes,1886,1886,NONE,H,G4G5,S1,,PX,PE,Y
12213,4367,PDLAM1U160,Vascular Plants,509,Scutellaria serrata,Showy Skullcap,14099,Y - Yes,7/2/1904,1904,NONE,H,G4G5,S1,,PX,PE,Y
12214,1485,PDLAM1U160,Vascular Plants,507,Scutellaria serrata,Showy Skullcap,14099,? - Questionable,1894-06-16,1894,NONE,H,G4G5,S1,,PX,PE,Y
12215,2586,PDLAM1U160,Vascular Plants,502,Scutellaria serrata,Showy Skullcap,14099,Y - Yes,7/28/1995,1995,7/28/1995,E,G4G5,S1,,PX,PE,Y
12216,250,PDLAM1U160,Vascular Plants,506,Scutellaria serrata,Showy Skullcap,14099,? - Questionable,1890-06-30,1890,7/28/1986,F,G4G5,S1,,PX,PE,Y
12217,13138,PDFAB270C0,Vascular Plants,501,Lespedeza stuevei,Tall Bush Clover,13841,? - Questionable,10/15/1933,1933,NONE,H,G4?,SX,,PX,PX,Y
12218,6914,PDFAB270C0,Vascular Plants,503,Lespedeza stuevei,Tall Bush Clover,13841,? - Questionable,1890-09-01,1890,NONE,H,G4?,SX,,PX,PX,Y
12219,335,PDFAB270C0,Vascular Plants,502,Lespedeza stuevei,Tall Bush Clover,13841,? - Questionable,1886-09-02,1886,NONE,H,G4?,SX,,PX,PX,Y
12220,6679,PMPOA2Y010,Vascular Plants,11,Glyceria acutiflora,Sharp-flowered Manna-grass,15622,Y - Yes,1865-09---,1865,,H,G5,S4,,TU,DL,N
12221,11855,PMPOA2Y010,Vascular Plants,17,Glyceria acutiflora,Sharp-flowered Manna-grass,15622,Y - Yes,8/10/1995,1995,8/10/1995,D,G5,S4,,TU,DL,N
12222,11834,PMPOA2Y010,Vascular Plants,15,Glyceria acutiflora,Sharp-flowered Manna-grass,15622,Y - Yes,5/25/1946,1946,,H,G5,S4,,TU,DL,N
12223,12362,PMPOA2Y010,Vascular Plants,9,Glyceria acutiflora,Sharp-flowered Manna-grass,15622,Y - Yes,6/17/1933,1933,,H,G5,S4,,TU,DL,N
12224,12361,PMPOA2Y010,Vascular Plants,10,Glyceria acutiflora,Sharp-flowered Manna-grass,15622,Y - Yes,1862-08-08,1862,,H,G5,S4,,TU,DL,N
12225,10960,PMPOA2Y010,Vascular Plants,4,Glyceria acutiflora,Sharp-flowered Manna-grass,15622,Y - Yes,7/24/1992,1992,7/24/1992,E,G5,S4,,TU,DL,N
12226,9018,PMPOA2Y010,Vascular Plants,2,Glyceria acutiflora,Sharp-flowered Manna-grass,15622,Y - Yes,8/26/1992,1992,8/26/1992,B,G5,S4,,TU,DL,N
12227,9711,PMPOA2Y010,Vascular Plants,5,Glyceria acutiflora,Sharp-flowered Manna-grass,15622,Y - Yes,5/31/1952,1952,8/18/1995,H,G5,S4,,TU,DL,N
12228,8053,PMPOA2Y010,Vascular Plants,7,Glyceria acutiflora,Sharp-flowered Manna-grass,15622,Y - Yes,8/26/1992,1992,8/26/1992,BC,G5,S4,,TU,DL,N
12229,6191,PMPOA2Y010,Vascular Plants,12,Glyceria acutiflora,Sharp-flowered Manna-grass,15622,Y - Yes,8/30/1958,1958,,H,G5,S4,,TU,DL,N
12230,6485,PMPOA2Y010,Vascular Plants,6,Glyceria acutiflora,Sharp-flowered Manna-grass,15622,Y - Yes,7/25/1992,1992,7/25/1992,BC,G5,S4,,TU,DL,N
12231,6078,PMPOA2Y010,Vascular Plants,16,Glyceria acutiflora,Sharp-flowered Manna-grass,15622,Y - Yes,6/30/1926,1926,,H,G5,S4,,TU,DL,N
12232,7026,PMPOA2Y010,Vascular Plants,1,Glyceria acutiflora,Sharp-flowered Manna-grass,15622,Y - Yes,8/22/1992,1992,8/22/1992,B,G5,S4,,TU,DL,N
12233,3157,PMPOA2Y010,Vascular Plants,14,Glyceria acutiflora,Sharp-flowered Manna-grass,15622,Y - Yes,6/2/1946,1946,7/21/1995,H,G5,S4,,TU,DL,N
12234,3963,PMPOA2Y010,Vascular Plants,3,Glyceria acutiflora,Sharp-flowered Manna-grass,15622,Y - Yes,7/17/1992,1992,7/17/1992,B,G5,S4,,TU,DL,N
12235,1705,PMPOA2Y010,Vascular Plants,8,Glyceria acutiflora,Sharp-flowered Manna-grass,15622,Y - Yes,7/9/1963,1963,,H,G5,S4,,TU,DL,N
12236,13615,PMPOT030G0,Vascular Plants,22,Potamogeton illinoensis,Illinois Pondweed,15778,Y - Yes,10/2/1991,1991,10/2/1991,E,G5,S4,,TU,SP,W
12237,12878,PMPOT030G0,Vascular Plants,8,Potamogeton illinoensis,Illinois Pondweed,15778,Y - Yes,9/21/1963,1963,,H,G5,S4,,TU,SP,W
12238,5718,PMPOT030G0,Vascular Plants,34,Potamogeton illinoensis,Illinois Pondweed,15778,Y - Yes,7/28/1999,1999,7/28/1999,E,G5,S4,,TU,SP,W
12239,9417,PMPOT030G0,Vascular Plants,538,Potamogeton illinoensis,Illinois Pondweed,15778,Y - Yes,7/23/1959,1959,,H,G5,S4,,TU,SP,W
12240,20,PMPOT030G0,Vascular Plants,515,Potamogeton illinoensis,Illinois Pondweed,15778,Y - Yes,8/22/1964,1964,,H,G5,S4,,TU,SP,W
12241,3274,PMPOT030G0,Vascular Plants,13,Potamogeton illinoensis,Illinois Pondweed,15778,Y - Yes,8/17/1930,1930,,H,G5,S4,,TU,SP,W
12242,2720,PMPOT030G0,Vascular Plants,510,Potamogeton illinoensis,Illinois Pondweed,15778,Y - Yes,7/23/1959,1959,,H,G5,S4,,TU,SP,W
12243,1671,PMPOT030G0,Vascular Plants,7,Potamogeton illinoensis,Illinois Pondweed,15778,Y - Yes,9/21/1963,1963,,H,G5,S4,,TU,SP,W
12244,13377,PMPOT030G0,Vascular Plants,511,Potamogeton illinoensis,Illinois Pondweed,15778,Y - Yes,7/23/1955,1955,,H,G5,S4,,TU,SP,W
12245,13655,PMPOT030G0,Vascular Plants,541,Potamogeton illinoensis,Illinois Pondweed,15778,Y - Yes,7/28/1965,1965,,H,G5,S4,,TU,SP,W
12246,13642,PMPOT030G0,Vascular Plants,516,Potamogeton illinoensis,Illinois Pondweed,15778,Y - Yes,6/25/1965,1965,,H,G5,S4,,TU,SP,W
12247,13625,PMPOT030G0,Vascular Plants,6,Potamogeton illinoensis,Illinois Pondweed,15778,Y - Yes,8/19/1962,1962,,H,G5,S4,,TU,SP,W
12248,13410,PMPOT030G0,Vascular Plants,38,Potamogeton illinoensis,Illinois Pondweed,15778,Y - Yes,8/1/2001,2001,8/1/2001,E,G5,S4,,TU,SP,W
12249,14124,PMPOT030G0,Vascular Plants,14,Potamogeton illinoensis,Illinois Pondweed,15778,Y - Yes,7/21/2001,2001,7/21/2001,E,G5,S4,,TU,SP,W
12250,13886,PMPOT030G0,Vascular Plants,33,Potamogeton illinoensis,Illinois Pondweed,15778,Y - Yes,9/8/1998,1998,,E,G5,S4,,TU,SP,W
12251,14576,PMPOT030G0,Vascular Plants,21,Potamogeton illinoensis,Illinois Pondweed,15778,Y - Yes,7/2/1991,1991,7/2/1991,,G5,S4,,TU,SP,W
12252,14331,PMPOT030G0,Vascular Plants,535,Potamogeton illinoensis,Illinois Pondweed,15778,Y - Yes,8/18/1963,1963,,H,G5,S4,,TU,SP,W
12253,11912,PMPOT030G0,Vascular Plants,527,Potamogeton illinoensis,Illinois Pondweed,15778,Y - Yes,7/23/1959,1959,,H,G5,S4,,TU,SP,W
12254,12384,PMPOT030G0,Vascular Plants,27,Potamogeton illinoensis,Illinois Pondweed,15778,Y - Yes,8/26/1995,1995,8/26/1995,E,G5,S4,,TU,SP,W
12255,12483,PMPOT030G0,Vascular Plants,508,Potamogeton illinoensis,Illinois Pondweed,15778,Y - Yes,7/24/1959,1959,,H,G5,S4,,TU,SP,W
12256,12475,PMPOT030G0,Vascular Plants,522,Potamogeton illinoensis,Illinois Pondweed,15778,Y - Yes,6/26/1963,1963,,H,G5,S4,,TU,SP,W
12257,13001,PMPOT030G0,Vascular Plants,529,Potamogeton illinoensis,Illinois Pondweed,15778,Y - Yes,8/11/1951,1951,,H,G5,S4,,TU,SP,W
12258,13000,PMPOT030G0,Vascular Plants,530,Potamogeton illinoensis,Illinois Pondweed,15778,Y - Yes,8/1/1956,1956,,H,G5,S4,,TU,SP,W
12259,13107,PMPOT030G0,Vascular Plants,1,Potamogeton illinoensis,Illinois Pondweed,15778,Y - Yes,7/20/1948,1948,,H,G5,S4,,TU,SP,W
12260,10343,PMPOT030G0,Vascular Plants,525,Potamogeton illinoensis,Illinois Pondweed,15778,Y - Yes,6/17/1962,1962,,H,G5,S4,,TU,SP,W
12261,10284,PMPOT030G0,Vascular Plants,531,Potamogeton illinoensis,Illinois Pondweed,15778,Y - Yes,8/8/1991,1991,8/8/1991,E,G5,S4,,TU,SP,W
12262,11273,PMPOT030G0,Vascular Plants,524,Potamogeton illinoensis,Illinois Pondweed,15778,Y - Yes,6/23/1959,1959,,H,G5,S4,,TU,SP,W
12263,11084,PMPOT030G0,Vascular Plants,19,Potamogeton illinoensis,Illinois Pondweed,15778,Y - Yes,6/23/1900,1900,,H,G5,S4,,TU,SP,W
12264,11083,PMPOT030G0,Vascular Plants,20,Potamogeton illinoensis,Illinois Pondweed,15778,Y - Yes,8/13/2003,2003,8/13/2003,E,G5,S4,,TU,SP,W
12265,11008,PMPOT030G0,Vascular Plants,503,Potamogeton illinoensis,Illinois Pondweed,15778,Y - Yes,8/23/1964,1964,,H,G5,S4,,TU,SP,W
12266,8696,PMPOT030G0,Vascular Plants,10,Potamogeton illinoensis,Illinois Pondweed,15778,Y - Yes,8/31/1989,1989,8/31/1989,C,G5,S4,,TU,SP,W
12267,8694,PMPOT030G0,Vascular Plants,9,Potamogeton illinoensis,Illinois Pondweed,15778,Y - Yes,7/24/2001,2001,,E,G5,S4,,TU,SP,W
12268,8855,PMPOT030G0,Vascular Plants,514,Potamogeton illinoensis,Illinois Pondweed,15778,Y - Yes,8/22/1964,1964,,H,G5,S4,,TU,SP,W
12269,8795,PMPOT030G0,Vascular Plants,36,Potamogeton illinoensis,Illinois Pondweed,15778,Y - Yes,7/28/1999,1999,7/28/1999,E,G5,S4,,TU,SP,W
12270,9173,PMPOT030G0,Vascular Plants,520,Potamogeton illinoensis,Illinois Pondweed,15778,Y - Yes,7/29/1950,1950,7/3/1991,F,G5,S4,,TU,SP,W
12271,9170,PMPOT030G0,Vascular Plants,519,Potamogeton illinoensis,Illinois Pondweed,15778,Y - Yes,7/11/1955,1955,,H,G5,S4,,TU,SP,W
12272,8928,PMPOT030G0,Vascular Plants,4,Potamogeton illinoensis,Illinois Pondweed,15778,Y - Yes,7/20/1948,1948,,H,G5,S4,,TU,SP,W
12273,8925,PMPOT030G0,Vascular Plants,501,Potamogeton illinoensis,Illinois Pondweed,15778,Y - Yes,8/19/1963,1963,,H,G5,S4,,TU,SP,W
12274,8912,PMPOT030G0,Vascular Plants,533,Potamogeton illinoensis,Illinois Pondweed,15778,Y - Yes,7/22/1959,1959,,H,G5,S4,,TU,SP,W
12275,9995,PMPOT030G0,Vascular Plants,28,Potamogeton illinoensis,Illinois Pondweed,15778,Y - Yes,8/8/1997,1997,,E,G5,S4,,TU,SP,W
12276,9786,PMPOT030G0,Vascular Plants,506,Potamogeton illinoensis,Illinois Pondweed,15778,Y - Yes,9/15/1949,1949,,H,G5,S4,,TU,SP,W
12277,9600,PMPOT030G0,Vascular Plants,23,Potamogeton illinoensis,Illinois Pondweed,15778,Y - Yes,10/2/1991,1991,10/2/1991,E,G5,S4,,TU,SP,W
12278,7268,PMPOT030G0,Vascular Plants,18,Potamogeton illinoensis,Illinois Pondweed,15778,Y - Yes,10/2/1991,1991,10/2/1991,E,G5,S4,,TU,SP,W
12279,7544,PMPOT030G0,Vascular Plants,17,Potamogeton illinoensis,Illinois Pondweed,15778,Y - Yes,8/29/1997,1997,9/6/1985,E,G5,S4,,TU,SP,W
12280,7317,PMPOT030G0,Vascular Plants,31,Potamogeton illinoensis,Illinois Pondweed,15778,Y - Yes,8/20/1998,1998,,E,G5,S4,,TU,SP,W
12281,7793,PMPOT030G0,Vascular Plants,512,Potamogeton illinoensis,Illinois Pondweed,15778,Y - Yes,8/23/1964,1964,,H,G5,S4,,TU,SP,W
12282,7928,PMPOT030G0,Vascular Plants,12,Potamogeton illinoensis,Illinois Pondweed,15778,Y - Yes,8/17/1948,1948,,H,G5,S4,,TU,SP,W
12283,8601,PMPOT030G0,Vascular Plants,25,Potamogeton illinoensis,Illinois Pondweed,15778,Y - Yes,8/31/1994,1994,8/31/1994,E,G5,S4,,TU,SP,W
12284,5934,PMPOT030G0,Vascular Plants,526,Potamogeton illinoensis,Illinois Pondweed,15778,Y - Yes,7/14/1949,1949,,H,G5,S4,,TU,SP,W
12285,5833,PMPOT030G0,Vascular Plants,521,Potamogeton illinoensis,Illinois Pondweed,15778,Y - Yes,9/22/1951,1951,,H,G5,S4,,TU,SP,W
12286,6696,PMPOT030G0,Vascular Plants,24,Potamogeton illinoensis,Illinois Pondweed,15778,Y - Yes,8/22/1992,1992,8/22/1992,B,G5,S4,,TU,SP,W
12287,6781,PMPOT030G0,Vascular Plants,536,Potamogeton illinoensis,Illinois Pondweed,15778,Y - Yes,6/29/1925,1925,,H,G5,S4,,TU,SP,W
12288,4880,PMPOT030G0,Vascular Plants,5,Potamogeton illinoensis,Illinois Pondweed,15778,Y - Yes,8/21/1951,1951,,H,G5,S4,,TU,SP,W
12289,4503,PMPOT030G0,Vascular Plants,15,Potamogeton illinoensis,Illinois Pondweed,15778,Y - Yes,7/29/1987,1987,7/29/1987,E,G5,S4,,TU,SP,W
12290,4455,PMPOT030G0,Vascular Plants,532,Potamogeton illinoensis,Illinois Pondweed,15778,Y - Yes,9/15/1949,1949,,H,G5,S4,,TU,SP,W
12291,4927,PMPOT030G0,Vascular Plants,517,Potamogeton illinoensis,Illinois Pondweed,15778,Y - Yes,8/31/1950,1950,,H,G5,S4,,TU,SP,W
12292,3468,PMPOT030G0,Vascular Plants,507,Potamogeton illinoensis,Illinois Pondweed,15778,Y - Yes,10/2/1954,1954,,H,G5,S4,,TU,SP,W
12293,3212,PMPOT030G0,Vascular Plants,513,Potamogeton illinoensis,Illinois Pondweed,15778,Y - Yes,8/23/1965,1965,,H,G5,S4,,TU,SP,W
12294,3204,PMPOT030G0,Vascular Plants,3,Potamogeton illinoensis,Illinois Pondweed,15778,Y - Yes,7/20/1948,1948,,H,G5,S4,,TU,SP,W
12295,3584,PMPOT030G0,Vascular Plants,542,Potamogeton illinoensis,Illinois Pondweed,15778,Y - Yes,6/24/1997,1997,6/24/1997,E,G5,S4,,TU,SP,W
12296,3152,PMPOT030G0,Vascular Plants,32,Potamogeton illinoensis,Illinois Pondweed,15778,Y - Yes,8/20/1998,1998,,E,G5,S4,,TU,SP,W
12297,3560,PMPOT030G0,Vascular Plants,30,Potamogeton illinoensis,Illinois Pondweed,15778,Y - Yes,8/20/1998,1998,,E,G5,S4,,TU,SP,W
12298,3559,PMPOT030G0,Vascular Plants,29,Potamogeton illinoensis,Illinois Pondweed,15778,Y - Yes,7/31/1997,1997,,E,G5,S4,,TU,SP,W
12299,2933,PMPOT030G0,Vascular Plants,528,Potamogeton illinoensis,Illinois Pondweed,15778,Y - Yes,8/19/1963,1963,,H,G5,S4,,TU,SP,W
12300,4170,PMPOT030G0,Vascular Plants,537,Potamogeton illinoensis,Illinois Pondweed,15778,Y - Yes,8/3/1948,1948,,H,G5,S4,,TU,SP,W
12301,3924,PMPOT030G0,Vascular Plants,35,Potamogeton illinoensis,Illinois Pondweed,15778,Y - Yes,7/28/1999,1999,7/28/1999,E,G5,S4,,TU,SP,W
12302,3725,PMPOT030G0,Vascular Plants,502,Potamogeton illinoensis,Illinois Pondweed,15778,Y - Yes,7/8/1965,1965,,H,G5,S4,,TU,SP,W
12303,1796,PMPOT030G0,Vascular Plants,16,Potamogeton illinoensis,Illinois Pondweed,15778,Y - Yes,8/29/1997,1997,7/27/1985,E,G5,S4,,TU,SP,W
12304,1841,PMPOT030G0,Vascular Plants,523,Potamogeton illinoensis,Illinois Pondweed,15778,Y - Yes,7/20/1959,1959,,H,G5,S4,,TU,SP,W
12305,2717,PMPOT030G0,Vascular Plants,509,Potamogeton illinoensis,Illinois Pondweed,15778,Y - Yes,7/25/1959,1959,,H,G5,S4,,TU,SP,W
12306,2478,PMPOT030G0,Vascular Plants,504,Potamogeton illinoensis,Illinois Pondweed,15778,Y - Yes,7/25/1955,1955,,H,G5,S4,,TU,SP,W
12307,1111,PMPOT030G0,Vascular Plants,539,Potamogeton illinoensis,Illinois Pondweed,15778,Y - Yes,7/20/1959,1959,,H,G5,S4,,TU,SP,W
12308,1109,PMPOT030G0,Vascular Plants,540,Potamogeton illinoensis,Illinois Pondweed,15778,Y - Yes,8/20/1955,1955,,H,G5,S4,,TU,SP,W
12309,1040,PMPOT030G0,Vascular Plants,505,Potamogeton illinoensis,Illinois Pondweed,15778,Y - Yes,7/25/1955,1955,,H,G5,S4,,TU,SP,W
12310,1080,PMPOT030G0,Vascular Plants,11,Potamogeton illinoensis,Illinois Pondweed,15778,Y - Yes,8/8/1959,1959,,H,G5,S4,,TU,SP,W
12311,910,PMPOT030G0,Vascular Plants,37,Potamogeton illinoensis,Illinois Pondweed,15778,Y - Yes,8/28/1999,1999,8/28/1999,E,G5,S4,,TU,SP,W
12312,896,PMPOT030G0,Vascular Plants,518,Potamogeton illinoensis,Illinois Pondweed,15778,Y - Yes,6/17/1965,1965,,H,G5,S4,,TU,SP,W
12313,563,PMPOT030G0,Vascular Plants,534,Potamogeton illinoensis,Illinois Pondweed,15778,Y - Yes,8/13/1963,1963,,H,G5,S4,,TU,SP,W
12314,1486,PDVIO04200,Vascular Plants,521,Viola selkirkii,Great-spurred Violet,14891,Y - Yes,5/7/2003,2003,5/7/2003,B,G5,S3S4,,N,PR,Y
12315,7833,PDVIO04200,Vascular Plants,520,Viola selkirkii,Great-spurred Violet,14891,Y - Yes,1907-06,1907,,H,G5,S3S4,,N,PR,Y
12316,8109,PDVIO04200,Vascular Plants,517,Viola selkirkii,Great-spurred Violet,14891,Y - Yes,5/5/1946,1946,5/9/1996,F,G5,S3S4,,N,PR,Y
12317,196,PDVIO04200,Vascular Plants,502,Viola selkirkii,Great-spurred Violet,14891,Y - Yes,7/4/1947,1947,,H,G5,S3S4,,N,PR,Y
12318,14381,PDVIO04200,Vascular Plants,503,Viola selkirkii,Great-spurred Violet,14891,Y - Yes,5/4/2012,2012,5/4/2012,B,G5,S3S4,,N,PR,Y
12319,13622,PDVIO04200,Vascular Plants,1,Viola selkirkii,Great-spurred Violet,14891,Y - Yes,1974-05---,1974,,H,G5,S3S4,,N,PR,Y
12320,13246,PDVIO04200,Vascular Plants,516,Viola selkirkii,Great-spurred Violet,14891,Y - Yes,1896-06-13,1896,,H,G5,S3S4,,N,PR,Y
12321,14028,PDVIO04200,Vascular Plants,508,Viola selkirkii,Great-spurred Violet,14891,Y - Yes,8/23/1920,1920,,H,G5,S3S4,,N,PR,Y
12322,10385,PDVIO04200,Vascular Plants,512,Viola selkirkii,Great-spurred Violet,14891,Y - Yes,5/7/1937,1937,,H,G5,S3S4,,N,PR,Y
12323,10796,PDVIO04200,Vascular Plants,514,Viola selkirkii,Great-spurred Violet,14891,Y - Yes,5/2/1958,1958,,H,G5,S3S4,,N,PR,Y
12324,9676,PDVIO04200,Vascular Plants,506,Viola selkirkii,Great-spurred Violet,14891,Y - Yes,4/30/1942,1942,,H,G5,S3S4,,N,PR,Y
12325,7433,PDVIO04200,Vascular Plants,501,Viola selkirkii,Great-spurred Violet,14891,Y - Yes,5/1/1960,1960,,H,G5,S3S4,,N,PR,Y
